"date","value"
2017.09.10,3.0975
2017.09.11,3.1029
2017.09.12,3.1252
2017.09.13,3.1353
2017.09.14,3.119
2017.09.15,3.1085
2017.09.16,3.1179333333333332
2017.09.17,3.1273666666666666
2017.09.18,3.1368
2017.09.19,3.1351
2017.09.20,3.1325
2017.09.21,3.1377
2017.09.22,3.125
2017.09.23,3.136633333333333
2017.09.24,3.1482666666666668
2017.09.25,3.1599
2017.09.26,3.1666
2017.09.27,3.1932
2017.09.28,3.1825
2017.09.29,3.1619
2017.09.30,3.1594333333333333
2017.10.01,3.156966666666667
2017.10.02,3.1545
2017.10.03,3.1427
2017.10.04,3.1351
2017.10.05,3.1545
2017.10.06,3.1561
2017.10.07,3.167
2017.10.08,3.1779
2017.10.09,3.1888
2017.10.10,3.1795
2017.10.11,3.1724
2017.10.12,3.1705
2017.10.13,3.1452
2017.10.14,3.1538666666666666
2017.10.15,3.162533333333333
2017.10.16,3.1712
2017.10.17,3.158
2017.10.18,3.1711
2017.10.19,3.1671
2017.10.20,3.1926
2017.10.21,3.207666666666667
2017.10.22,3.2227333333333332
2017.10.23,3.2378
2017.10.24,3.2435
2017.10.25,3.2332
2017.10.26,3.2906
2017.10.27,3.2363
2017.10.28,3.2539
2017.10.29,3.2715
2017.10.30,3.2891
2017.10.31,3.2727
2017.11.01,3.2677
2017.11.02,3.268
2017.11.03,3.3144
2017.11.04,3.2927666666666666
2017.11.05,3.2711333333333332
2017.11.06,3.2495
2017.11.07,3.2714
2017.11.08,3.2548
2017.11.09,3.2521
2017.11.10,3.2779
2017.11.11,3.2784
2017.11.12,3.2788999999999997
2017.11.13,3.2794
2017.11.14,3.3131
2017.11.15,3.3133
2017.11.16,3.274
2017.11.17,3.2574
2017.11.18,3.2574
2017.11.19,3.2574
2017.11.20,3.2574
2017.11.21,3.2588
2017.11.22,3.2243
2017.11.23,3.2219
2017.11.24,3.233
2017.11.25,3.2312666666666665
2017.11.26,3.2295333333333334
2017.11.27,3.2278
2017.11.28,3.2131
2017.11.29,3.2461
2017.11.30,3.2727
2017.12.01,3.2581
2017.12.02,3.2534666666666667
2017.12.03,3.2488333333333337
2017.12.04,3.2442
2017.12.05,3.2418
2017.12.06,3.2357
2017.12.07,3.2907
2017.12.08,3.2919
2017.12.09,3.2962000000000002
2017.12.10,3.3005
2017.12.11,3.3048
2017.12.12,3.3065
2017.12.13,3.31
2017.12.14,3.3419
2017.12.15,3.2947
2017.12.16,3.2939000000000003
2017.12.17,3.2931
2017.12.18,3.2923
2017.12.19,3.29
2017.12.20,3.2979
2017.12.21,3.3084
2017.12.22,3.337
2017.12.23,3.337
2017.12.24,3.337
2017.12.25,3.337
2017.12.26,3.3111
2017.12.27,3.315
2017.12.28,3.3125
2017.12.29,3.3125
2017.12.30,3.3125
2017.12.31,3.3125
2018.01.01,3.3125
2018.01.02,3.2591
2018.01.03,3.237
2018.01.04,3.2346
2018.01.05,3.2292
2018.01.06,3.233033333333333
2018.01.07,3.236866666666667
2018.01.08,3.2407
2018.01.09,3.2483
2018.01.10,3.2283
